Adventures of Elmo in Grouchland, The (1999)|2.6
Next Three Days, The (2010)|3.888888888888889
Hogfather (Terry Pratchett's Hogfather) (2006)|4.0
French Kiss (1995)|3.4893617021276597
Stargate (1994)|3.382142857142857
Gia (1998)|3.1666666666666665
Tom Segura: Mostly Stories (2016)|3.6666666666666665
Pallbearer, The (1996)|2.857142857142857
Man Who Shot Liberty Valance, The (1962)|4.4
Krabat (2008)|2.6666666666666665
King Kong Lives (1986)|2.75
The Squeeze (2015)|2.5
Spy Kids 3-D: Game Over (2003)|2.0
Battle Beyond the Stars (1980)|2.0
Sweet Sixteen (2002)|2.75
Innocent Man, An (1989)|2.5
Killer, The (Die xue shuang xiong) (1989)|4.0
Greenfingers (2000)|1.5
Inconvenient Truth, An (2006)|3.65625
Zebraman (2004)|3.0
Pineapple Express (2008)|3.6774193548387095
Star Trek: First Contact (1996)|3.78494623655914
Ox-Bow Incident, The (1943)|4.5
Big Night (1996)|4.083333333333333
Ella Enchanted (2004)|3.3125
Thor: The Dark World (2013)|3.282608695652174
Navigator, The (1924)|3.5
Doom Generation, The (1995)|2.8333333333333335
Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)|3.75
Whatever (1998)|3.0
The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980)|5.0
Disgrace (2008)|3.1666666666666665
Behind Enemy Lines II: Axis of Evil (2006)|2.0
Pollyanna (1960)|3.0
Smokey and the Bandit III (1983)|1.8
Gremlins 2: The New Batch (1990)|3.5294117647058822
Alien: Resurrection (1997)|3.0104166666666665
Frenzy (1972)|4.2
Fanny and Alexander (Fanny och Alexander) (1982)|3.0
The Intern (2015)|3.6538461538461537
Roommates (1995)|3.2
Undercurrent (1946)|3.5
Jesus of Montreal (Jésus de Montréal) (1989)|4.166666666666667
Desk Set (1957)|2.8333333333333335
What Happened Was... (1994)|5.0
Baxter (1989)|3.0
Flatfoot on the Nile (Piedone d'Egitto) (1980)|1.5
Suspicion (1941)|4.0
Green Lantern (2011)|2.1923076923076925
The Little World of Don Camillo (1952)|3.0
The Barkley Marathons: The Race That Eats Its Young (2015)|4.0
Auntie Mame (1958)|3.7
Our Town (1940)|3.5
A Walk in the Woods (2015)|3.5
U.S. Marshals (1998)|2.9583333333333335
What's Your Number? (2011)|3.125
Dinner Rush (2000)|3.25
Die Another Day (2002)|2.9444444444444446
Hollywood Homicide (2003)|2.611111111111111
Razor's Edge, The (1984)|3.5
Pushing Hands (Tui shou) (1992)|3.0
In the Name of the King: A Dungeon Siege Tale (2008)|2.6666666666666665
Honey (Miele) (2013)|3.5
Blue in the Face (1995)|3.25
It Runs in the Family (2003)|3.3333333333333335
Beautiful (2000)|2.3333333333333335
Gothika (2003)|3.1666666666666665
Kill Bill: Vol. 2 (2004)|3.824561403508772
King Solomon's Mines (1950)|2.0
Quicksilver (1986)|2.75
Cool World (1992)|2.5
Monty Python and the Holy Grail (1975)|4.159420289855072
Lords of Flatbush, The (1974)|2.5
Devil's Own, The (1997)|2.90625
Wilbur Wants to Kill Himself (2002)|4.0
101 Reykjavik (101 Reykjavík) (2000)|3.75
Out Cold (2001)|3.1666666666666665
Garage (2007)|3.5
Man with the Golden Arm, The (1955)|3.0
Blue Jasmine (2013)|3.375
Quatermass and the Pit (1967)|2.0
Longest Yard, The (1974)|3.4
Pet Sematary II (1992)|2.0
Firefox (1982)|2.75
Darkness Falls (2003)|2.125
City Slickers II: The Legend of Curly's Gold (1994)|2.6517857142857144
Muppets Take Manhattan, The (1984)|3.21875
Always Watching: A Marble Hornets Story (2015)|2.0
Spiral (2007)|4.5
Starter for 10 (2006)|3.5
3:10 to Yuma (1957)|3.0
State of Grace (1990)|3.0
Postman, The (1997)|3.15625
Run Fatboy Run (2007)|2.875
Gift, The (2000)|3.0
Quiet American, The (2002)|3.1875
Maria Bamford: The Special Special Special! (2012)|2.5
Marooned in Iraq (Gomgashtei dar Aragh) (2002)|3.0
Identity Thief (2013)|2.875
Bill Burr: Let It Go (2010)|4.5
Logan's Run (1976)|3.1346153846153846
Drop Dead Fred (1991)|2.857142857142857
Dersu Uzala (1975)|4.083333333333333
Chappie (2015)|3.227272727272727
Looking for Richard (1996)|3.4166666666666665
Thoroughly Modern Millie (1967)|3.0
Great Beauty, The (Grande Bellezza, La) (2013)|3.1
13 Sins (2014)|3.5
Glimmer Man, The (1996)|3.0
My Dinner with André (1981)|4.166666666666667
Love and Basketball (2000)|2.5
Everything or Nothing: The Untold Story of 007 (2012)|4.0
I Killed My Mother (J'ai tué ma mère) (2009)|3.5
Fright Night Part II (1988)|2.6666666666666665
Jim Jefferies: Freedumb (2016)|4.25
Child's Play 2 (1990)|2.1
Fellini Satyricon (1969)|3.5
Dead Presidents (1995)|3.111111111111111
Sing (2016)|3.0
Harder They Fall, The (1956)|4.0
'Tis the Season for Love (2015)|3.25
Outrageous Fortune (1987)|2.8125
Beasts of No Nation (2015)|3.0
Seconds (1966)|3.5
Black Panther (2017)|3.5384615384615383
M. Butterfly (1993)|2.5
Thing, The (1982)|3.880434782608696
Angie (1994)|2.0
Louis Theroux: Law & Disorder (2008)|5.0
Elf (2003)|3.616279069767442
Frozen (2013)|3.453125
Thing: Terror Takes Shape, The (1998)|1.0
Troll Hunter, The (Trolljegeren) (2010)|3.75
Lost in America (1985)|3.0
Kill the Messenger (2014)|3.0
Arthur (1981)|2.909090909090909
Far from Heaven (2002)|3.5
Solo (1996)|2.0
Beyond Borders (2003)|3.25
Soldier (1998)|3.0625
Captain America (1990)|2.3333333333333335
Talent for the Game (1991)|2.6
What Happened, Miss Simone? (2015)|3.5
Music Man, The (1962)|3.9285714285714284
Notorious (1946)|4.25
Martha Marcy May Marlene (2011)|3.75
Hard Ticket to Hawaii (1987)|2.3333333333333335
Gaslight (1944)|3.3636363636363638
Anna Karenina (1997)|4.0
Broken Hearts Club, The (2000)|3.5
Five-Year Engagement, The (2012)|3.642857142857143
Around the World in 80 Days (1956)|3.5416666666666665
Doom (2005)|2.2
Groove (2000)|4.0
Lemonade (2016)|4.75
Marine, The (2006)|1.9
Collision Course (1989)|1.5
Ladder 49 (2004)|3.6666666666666665
No Direction Home: Bob Dylan (2005)|4.0
Wuthering Heights (1939)|3.5833333333333335
I Am David (2003)|3.0
Thief of Paris, The (Le voleur) (1967)|2.3333333333333335
Mr. Nice Guy (Yat goh ho yan) (1997)|2.5
Sucker Punch (2011)|3.125
Radio Days (1987)|3.142857142857143
Frankenstein Must Be Destroyed (1969)|3.0
Me Him Her (2015)|2.0
Operation Petticoat (1959)|3.0
84 Charing Cross Road (1987)|4.625
Babes in Toyland (1934)|2.0
Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)|3.25
Transformers: Dark of the Moon (2011)|2.409090909090909
Thesis (Tesis) (1996)|3.9
City Hall (1996)|2.7142857142857144
Killing Zoe (1994)|3.6
Ghost in the Shell (2017)|3.5
American: The Bill Hicks Story (2009)|4.0
Smart People (2008)|2.75
Bedtime Stories (2008)|3.6363636363636362
The Man from Nowhere (2010)|3.875
The Maid's Room (2014)|1.5
Random Harvest (1942)|4.333333333333333
I Remember Mama (1948)|3.5
Haunting, The (1963)|3.5
Inception (2010)|4.0137931034482754
Joneses, The (2009)|3.75
Full Metal Jacket (1987)|4.088235294117647
Quiz Show (1994)|3.4074074074074074
Splendor in the Grass (1961)|4.25
Cube 2: Hypercube (2002)|3.75
Madame Sousatzka (1988)|5.0
Brüno (Bruno) (2009)|3.875
Imagine Me & You (2005)|2.75
Cold Fish (Tsumetai nettaigyo) (2010)|4.5
Legend (2015)|3.25
Formula of Love (1984)|5.0
Smooth Talk (1985)|4.5
Not Another Teen Movie (2001)|2.84375
Beginning of the End (1957)|1.0
Perfect Score, The (2004)|2.75
Ride Along (2014)|3.4285714285714284
The Hateful Eight (2015)|3.75
Storytelling (2001)|2.7
Maniac Cop 2 (1990)|3.3333333333333335
Legend of Hell House, The (1973)|3.0
Green Room (2015)|3.3333333333333335
Contact High (2009)|3.0
Campaign, The (2012)|3.5555555555555554
I Still Know What You Did Last Summer (1998)|2.0
Nuremberg (2000)|4.5
10 (1979)|2.5833333333333335
Locke (2013)|3.3
The DUFF (2015)|3.5
Easy Rider (1969)|3.5517241379310347
Chopper Chicks in Zombietown (1989)|3.0
Class of Nuke 'Em High (1986)|2.5
Glory Road (2006)|3.75
General's Daughter, The (1999)|2.966666666666667
Paisan (Paisà) (1946)|4.0
Quick Change (1990)|3.75
Bear, The (Ours, L') (1988)|3.642857142857143
Betrayed (1988)|2.5
No Holds Barred (1989)|3.6666666666666665
In Good Company (2004)|3.230769230769231
Pirates of the Caribbean: Dead Men Tell No Tales (2017)|3.65
Holiday, The (2006)|3.1875
Indignation (2016)|5.0
Little Girl Who Lives Down the Lane, The (1976)|4.0
Wolf Children (Okami kodomo no ame to yuki) (2012)|3.2
Walk Among the Tombstones, A (2014)|3.0
Class, The (Klass) (2007)|3.5
Seeking Justice (2011)|3.75
Cobb (1994)|3.2857142857142856
Religulous (2008)|4.0
Slackers (2002)|2.3333333333333335
Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005)|4.625
My Sister's Keeper (2009)|3.3333333333333335
127 Hours (2010)|3.55
Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000)|3.1
Eichmann (2007)|5.0
Hairspray (1988)|3.3181818181818183
True Story (2015)|3.9
Cercle Rouge, Le (Red Circle, The) (1970)|3.5
Awful Truth, The (1937)|3.375
She's Out of My League (2010)|2.7222222222222223
Opera (1987)|2.625
Jezebel (1938)|3.875
One Week (1920)|3.5
Tequila Sunrise (1988)|3.1785714285714284
Hamlet (1964)|2.5
Poseidon (2006)|2.7857142857142856
New Year's Eve (2011)|2.5
Ink (2009)|3.5
Stalker (1979)|3.625
Battleship Potemkin (1925)|3.3076923076923075
Jet Li's Fearless (Huo Yuan Jia) (2006)|3.125
Marie Antoinette (2006)|3.2857142857142856
China Syndrome, The (1979)|3.7
Bring It On (2000)|2.757142857142857
Scary Movie 2 (2001)|2.7222222222222223
Chinatown (1974)|4.114754098360656
Red Tails (2012)|2.25
The Hobbit: The Battle of the Five Armies (2014)|3.289473684210526
Troll 2 (1990)|3.0
Eve's Bayou (1997)|3.0
Fraktus (2012)|3.0
Let the Right One In (Låt den rätte komma in) (2008)|3.5434782608695654
Blind Date (1987)|2.7857142857142856
An Amazing Couple (2002)|4.0
Three Caballeros, The (1945)|3.6666666666666665
Amityville II: The Possession (1982)|2.6875
Savannah Smiles (1982)|3.125
Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)|4.3
Fifty Shades of Grey (2015)|2.0
Doctor Strange (2016)|3.5869565217391304
Freshman, The (1990)|3.0
Year One (2009)|2.857142857142857
Sinbad: Legend of the Seven Seas (2003)|3.857142857142857
There Will Be Blood (2007)|3.935483870967742
I Am Number Four (2011)|2.9166666666666665
A Most Wanted Man (2014)|3.8333333333333335
Martin (1977)|4.5
Die Hard 2 (1990)|3.4191176470588234
Mortal Kombat (1995)|2.5869565217391304
Patton Oswalt: Tragedy Plus Comedy Equals Time (2014)|4.0
Hellsinki (Rööperi) (2009)|2.5
Two Much (1995)|4.0
Buffy the Vampire Slayer (1992)|2.6153846153846154
Lars and the Real Girl (2007)|3.5
Bee Movie (2007)|3.1363636363636362
Warcraft (2016)|3.6666666666666665
World of Apu, The (Apur Sansar) (1959)|3.357142857142857
First Position (2011)|4.25
City of Ember (2008)|3.375
Hot Rod (2007)|2.6666666666666665
Supercop 2 (Project S) (Chao ji ji hua) (1993)|3.5
Futurama: Bender's Game (2008)|3.5
And Starring Pancho Villa as Himself (2003)|4.25
Mommy (2014)|4.5
Fracchia contro Dracula (1985)|1.5
Reader, The (2008)|2.75
Chris Rock: Bigger & Blacker (1999)|3.75
Grand Canyon (1991)|3.0555555555555554
Crocodile Hunter: Collision Course, The (2002)|3.3333333333333335
Erin Brockovich (2000)|3.410958904109589
Cloudy with a Chance of Meatballs 2 (2013)|3.1666666666666665
I'm Still Here (2010)|3.0
Wild Parrots of Telegraph Hill, The (2003)|3.8333333333333335
Day Watch (Dnevnoy dozor) (2006)|2.3333333333333335
Project X (2012)|3.111111111111111
Palookaville (1996)|3.25
Thief of Bagdad, The (1940)|3.0
D.A.R.Y.L. (1985)|2.0
Three Musketeers, The (1993)|3.1451612903225805
Soapdish (1991)|3.3333333333333335
Little Nemo: Adventures in Slumberland (1992)|3.25
Raising Victor Vargas (2002)|3.1666666666666665
Kentucky Fried Movie, The (1977)|3.5
Meatballs (1979)|3.3
Love and Death on Long Island (1997)|3.0
Alien (1979)|3.9075342465753424
Men in Black (a.k.a. MIB) (1997)|3.4520958083832336
Old Dogs (2009)|1.0
Oklahoma! (1955)|4.5
Hidalgo (2004)|3.2083333333333335
Free to Play (2014)|4.5
Purge: Anarchy, The (2014)|3.3
Sister Act 2: Back in the Habit (1993)|1.9375
Descent, The (2005)|3.5
Kind Hearts and Coronets (1949)|3.3333333333333335
Ten, The (2007)|2.75
Towering Inferno, The (1974)|3.2083333333333335
The Martian (2015)|4.03125
Naked Gun 33 1/3: The Final Insult (1994)|3.0258620689655173
American Tail: Fievel Goes West, An (1991)|2.8181818181818183
Suicide Squad (2016)|2.9583333333333335
Harry Potter and the Half-Blood Prince (2009)|3.8
Mr. Holland's Opus (1995)|3.5185185185185186
Very Harold & Kumar 3D Christmas, A (2011)|2.642857142857143
Point of No Return (1993)|4.166666666666667
No Way Jose (2015)|3.0
Kung Fu Panda (2008)|3.3425925925925926
Stretch (2014)|2.25
Prime Suspect 6: The Last Witness (2003)|4.0
Even Cowgirls Get the Blues (1993)|2.3333333333333335
Stake Land (2010)|4.0
Heat (1995)|3.936893203883495
Johnny Stecchino (1991)|4.0
Stranger in the House (1997)|3.25
Verdict, The (1982)|3.9375
Austenland (2013)|3.3
Men Who Stare at Goats, The (2009)|3.45
Final Destination 2 (2003)|3.090909090909091
Bride & Prejudice (2004)|3.1
Funny Thing Happened on the Way to the Forum, A (1966)|2.9166666666666665
Love Is a Many-Splendored Thing (1955)|3.3333333333333335
My Mother's Castle (Château de ma mère, Le) (1990)|2.4
Sky High (2003)|1.5
Sting, The (1973)|3.75
MacGyver: Trail to Doomsday (1994)|2.75
Get on the Bus (1996)|2.0
To End All Wars (2001)|3.8
Moonstruck (1987)|3.607142857142857
Big Fat Liar (2002)|2.6666666666666665
Girls About Town (1931)|5.0
Fraternity Vacation (1985)|2.0
Sure Thing, The (1985)|3.2
The BFG (2016)|2.5
Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)|2.25
Christmas Carol, A (2009)|3.0
Fading Gigolo (2013)|3.5
Signs (2002)|3.123076923076923
Dance of Reality, The (Danza de la realidad, La) (2013)|3.5
Alive (1993)|3.1666666666666665
Iris (2001)|3.75
Millions (2004)|3.5
Comme un chef (2012)|2.25
Little Princess, A (1995)|3.857142857142857
Batman: Under the Red Hood (2010)|4.0
Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)|3.25
Cuckoo, The (Kukushka) (2002)|3.75
Arizona Dream (1993)|3.75
GLOW: The Story of the Gorgeous Ladies of Wrestling (2012)|3.0
Teenage Mutant Ninja Turtles (2014)|2.75
Steve Jobs: The Man in the Machine (2015)|4.333333333333333
BASEketball (1998)|3.2
Farinelli: il castrato (1994)|3.6666666666666665
Barefoot Executive, The (1971)|2.3333333333333335
Faust (1926)|4.0
Intimate Strangers (Confidences trop intimes) (2004)|3.1666666666666665
Allnighter, The (1987)|1.6666666666666667
Teacher's Pet (1958)|2.5
Dark Half, The (1993)|2.0
My Wife is an Actress (Ma Femme est une Actrice) (2001)|4.0
Balance (1989)|4.5
Bone Tomahawk (2015)|4.333333333333333
Dr. Dolittle 2 (2001)|2.25
Teenage Mutant Ninja Turtles III (1993)|2.2857142857142856
Midnight Cowboy (1969)|3.8636363636363638
Monty Python Live at the Hollywood Bowl (1982)|3.85
Outsiders, The (1983)|3.4166666666666665
Wicker Man, The (2006)|1.7
Bloodsport (1988)|2.9545454545454546
Batman Begins (2005)|3.7974137931034484
Madly in Love (1981)|3.25
Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)|4.0
Killer Elite (2011)|2.8333333333333335
Still Crazy (1998)|3.0
Needful Things (1993)|2.0
Life with Mikey (1993)|2.3333333333333335
Lincoln (2012)|4.5
Wrong Turn 2: Dead End (2007)|3.0
Don't Breathe (2016)|2.6666666666666665
Born to Kill (1947)|4.0
G.B.F. (2013)|3.0
No Strings Attached (2011)|3.1
Baby's Day Out (1994)|1.1666666666666667
Voices of a Distant Star (Hoshi no koe) (2003)|4.5
Law Abiding Citizen (2009)|3.1666666666666665
Burke and Hare (2010)|3.3333333333333335
Harlan County U.S.A. (1976)|3.0
Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)|4.5
Dark Tide (2012)|2.1666666666666665
Jackass Number Two (2006)|3.1666666666666665
Loss of Sexual Innocence, The (1999)|2.1666666666666665
Designing Woman (1957)|3.5
Daffy Duck's Quackbusters (1988)|1.5
Angus (1995)|3.2142857142857144
Wild (2014)|3.0
How Stella Got Her Groove Back (1998)|3.75
United 93 (2006)|4.142857142857143
Cellular (2004)|2.625
Annie Hall (1977)|3.9051724137931036
Let's Go to Prison (2006)|1.6666666666666667
Zeitgeist: The Movie (2007)|3.75
Snow Dogs (2002)|2.5714285714285716
Exterminating Angel, The (Ángel exterminador, El) (1962)|2.625
Last Tango in Paris (Ultimo tango a Parigi) (1972)|4.5
Facing Windows (Finestra di fronte, La) (2003)|4.75
Siam Sunset (1999)|5.0
Save the Last Dance (2001)|3.0
Happy Accidents (2000)|3.6666666666666665
American Pie 2 (2001)|3.119565217391304
Larry Crowne (2011)|2.75
Tangled Ever After (2012)|3.8333333333333335
All This, and Heaven Too (1940)|2.5
Monty Python's Life of Brian (1979)|3.9213483146067416
My Favorite Martian (1999)|2.0625
Kiss of the Spider Woman (1985)|3.875
April Fool's Day (1986)|2.0
Omen, The (1976)|3.5652173913043477
Teaching Mrs. Tingle (1999)|2.7083333333333335
Midnight in Paris (2011)|3.56
Fly Away Home (1996)|3.4285714285714284
Dog Day Afternoon (1975)|3.8552631578947367
Arthur Christmas (2011)|1.0
Transformers: The Movie (1986)|3.35
Shakespeare in Love (1998)|3.6881720430107525
Brother (Brat) (1997)|5.0
School for Scoundrels (2006)|2.5
Land of the Lost (2009)|3.2142857142857144
Namesake, The (2006)|3.0
Harrison Bergeron (1995)|2.0
Ultraviolet (2006)|2.0384615384615383
Pinocchio (2002)|3.5
Major and the Minor, The (1942)|3.5
Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)|2.5
Superhero Movie (2008)|3.1
Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)|2.5
Dracula: Dead and Loving It (1995)|2.4285714285714284
My Scientology Movie (2016)|2.25
Deep Impact (1998)|3.0568181818181817
Gotti (1996)|2.5
Life Less Ordinary, A (1997)|3.0625
Hard Rain (1998)|2.6666666666666665
I'll Follow You Down (2013)|1.8333333333333333
John Wick: Chapter Two (2017)|3.5555555555555554
Widows' Peak (1994)|3.0
Piranha 3DD (a.k.a. Piranha DD) (2012)|2.1666666666666665
Shogun Assassin (1980)|2.6666666666666665
Kizumonogatari II: Passionate Blood (2016)|2.25
Butterfly (La lengua de las mariposas) (1999)|4.5
Burlesque (2010)|2.5
Dead Poets Society (1989)|3.9069767441860463
Bonfire of the Vanities (1990)|2.5714285714285716
Crash (2004)|3.7788461538461537
About Time (2013)|4.0
Hunchback of Notre Dame, The (1923)|3.0
Ice Age: Dawn of the Dinosaurs (2009)|2.857142857142857
Divorce - Italian Style (Divorzio all'italiana) (1961)|4.5
Lifeboat (1944)|3.9444444444444446
Wrong Arm of the Law, The (1963)|3.25
Shattered (1991)|3.0
Smilla's Sense of Snow (1997)|3.3636363636363638
Beverly Hills Cop III (1994)|2.716666666666667
One True Thing (1998)|1.9166666666666667
Pervert's Guide to Cinema, The (2006)|3.5
Crew, The (2000)|1.5
Gulliver's Travels (2010)|1.9166666666666667
Gorgeous (Boh lee chun) (1999)|4.25
Camelot (1967)|3.0
Lightning in a Bottle (2004)|4.0
Shut Up & Sing (2006)|2.5
Watership Down (1978)|3.7916666666666665
Tyler Perry's I Can Do Bad All by Myself (2009)|5.0
Miss Sloane (2016)|3.6666666666666665
Client, The (1994)|3.3706896551724137
Alaska (1996)|2.25
Persepolis (2007)|4.0
Fallen (1998)|3.59375
Piranha (1978)|2.3333333333333335
Surviving Christmas (2004)|2.75
Rollerball (2002)|2.1666666666666665
Beautiful People (1999)|4.75
Vicky Cristina Barcelona (2008)|3.026315789473684
Auto Focus (2002)|3.5
Tales from the Crypt Presents: Bordello of Blood (1996)|2.107142857142857
Over the Top (1987)|2.25
Drowning Mona (2000)|1.3333333333333333
54 (1998)|2.4285714285714284
Cinemania (2002)|3.6
Cry, the Beloved Country (1995)|3.3
SpaceCamp (1986)|2.4285714285714284
Strangeland (1998)|2.5
Illusionist, The (2006)|3.75
Traitor (2008)|3.375
Robin-B-Hood (Bo bui gai wak) (2006)|3.0
Majestic, The (2001)|3.25
All Over the Guy (2001)|2.0
Borrowers, The (1997)|3.1923076923076925
Notorious (2009)|3.3333333333333335
Krampus (2015)|2.5
Orchestra Rehearsal (Prova d'orchestra) (1978)|3.1666666666666665
Species II (1998)|2.4166666666666665
Crossfire (1947)|3.25
All Good Things (2010)|3.75
Firestarter (1984)|2.9583333333333335
Frisk (1995)|2.25
Trash Humpers (2009)|1.0
Loose Cannons (1990)|2.0
Land of Plenty (Angst and Alienation in America) (2004)|3.8333333333333335
Nothing to Lose (1997)|2.9
Puss in Boots (Nagagutsu o haita neko) (1969)|4.0
Searching for Sugar Man (2012)|3.6
You've Got Mail (1998)|3.107843137254902
Raisin in the Sun, A (1961)|3.875
City of God (Cidade de Deus) (2002)|4.0064935064935066
Clay Pigeons (1998)|3.75
Rush (1991)|4.25
Julia (1977)|4.0
Swelter (2014)|3.0
Mary Reilly (1996)|2.6666666666666665
Last Night (1998)|4.666666666666667
Kill the Irishman (2011)|4.333333333333333
La Cérémonie (1995)|3.25
Two Women (Ciociara, La) (1960)|3.0
Cop Out (2010)|3.0
Inbetweeners 2, The (2014)|2.6666666666666665
Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)|3.142857142857143
Rocky III (1982)|2.7291666666666665
Amityville: Dollhouse (1996)|2.4
The Road Within (2014)|4.5
Ramona and Beezus (2010)|2.5
Aristocrats, The (2005)|3.65
Mud (2012)|3.5
People vs. Larry Flynt, The (1996)|3.396551724137931
Metropolitan (1990)|3.25
Duck, You Sucker (1971)|3.5
Standoff (2016)|1.5
On the Town (1949)|3.8
Happy-Go-Lucky (2008)|2.7
Howl's Moving Castle (Hauru no ugoku shiro) (2004)|4.048780487804878
Halloween III: Season of the Witch (1982)|2.625
Boomerang (1992)|2.46875
The Forbidden Dance (1990)|3.75
Jay and Silent Bob Strike Back (2001)|3.1714285714285713
Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)|3.125
Fright Night (2011)|3.25
She's Gotta Have It (1986)|3.25
Beaches (1988)|2.9
Avalon (2001)|3.875
Stoning of Soraya M., The (2008)|3.3
The Pacific (2010)|4.5
Ear, The (Ucho) (1970)|2.5
Jane Eyre (1970)|3.75
Spanish Prisoner, The (1997)|3.75
Calendar Girl (1993)|4.375
Barbarian Invasions, The (Les invasions barbares) (2003)|4.0
Johnny English (2003)|3.0384615384615383
Atlantic City (1980)|3.6875
Cimarron (1931)|3.75
I Am Not Your Negro (2017)|4.333333333333333
Pete's Dragon (1977)|2.6666666666666665
Baran (2001)|2.1666666666666665
Contagion (2011)|3.730769230769231
Bad Boy Bubby (1993)|4.125
Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994)|2.5
Assembly (Ji jie hao) (2007) |3.875
50/50 (2011)|3.736842105263158
Attack of the Giant Leeches (1959)|2.5
American Flyers (1985)|2.75
Chaser, The (Chugyeogja) (2008)|2.3333333333333335
Shrooms (2007)|2.8333333333333335
Giant (1956)|3.8125
Cats & Dogs (2001)|2.6923076923076925
Prince of Egypt, The (1998)|3.519230769230769
UHF (1989)|3.5
Antz (1998)|3.1595744680851063
Body of Lies (2008)|3.8076923076923075
William Shakespeare's A Midsummer Night's Dream (1999)|3.1363636363636362
Warriors of Heaven and Earth (Tian di ying xiong) (2003)|3.25
Very Potter Musical, A (2009)|4.25
Youth (2015)|3.4
Strange Wilderness (2008)|3.25
Just Visiting (2001)|2.0
Requiem for a Heavyweight (1962)|4.0
Eraser (1996)|3.1640625
Nicholas Nickleby (2002)|4.0
On Golden Pond (1981)|3.6923076923076925
Soloist, The (2009)|2.6666666666666665
Jim Jefferies: Fully Functional (EPIX) (2012)|4.5
Supernova (2000)|2.4
Time Bandits (1981)|3.7804878048780486
Blues Brothers 2000 (1998)|2.8846153846153846
Guy Thing, A (2003)|2.5
Redbelt (2008)|2.6
Kings of Summer, The (2013)|3.5
After the Wedding (Efter brylluppet) (2006)|4.5
Poltergeist (1982)|3.375
Jacob's Ladder (1990)|3.2758620689655173
Twelfth Night (1996)|3.4285714285714284
Poltergeist III (1988)|1.875
Extract (2009)|2.0
Slumber Party Massacre III (1990)|5.0
Made in Dagenham (2010)|3.0
First Snow (2006)|3.5
Legend of Rita, The (Stille nach dem Schuß, Die) (1999)|3.0
Man on Wire (2008)|3.7
Room (2015)|3.611111111111111
Apollo 18 (2011)|2.0
Crime and Punishment in Suburbia (2000)|4.0
Unbelievable Adventures of Italians in Russia (1974)|2.875
With Great Power: The Stan Lee Story (2012)|3.0
Fahrenheit 9/11 (2004)|3.4210526315789473
Small Soldiers (1998)|3.0
With Six You Get Eggroll (1968)|4.0
Gregory's Girl (1981)|3.3333333333333335
Sicario (2015)|3.6666666666666665
Kurt Cobain: Montage of Heck (2015)|3.6666666666666665
Girl Walks Home Alone at Night, A (2014)|4.0
Network (1976)|3.772727272727273
Alice in Wonderland (1951)|3.317073170731707
Skin I Live In, The (La piel que habito) (2011)|2.642857142857143
Gods Must Be Crazy, The (1980)|3.892857142857143
Sausage Party (2016)|3.2222222222222223
Himalaya (Himalaya - l'enfance d'un chef) (1999)|4.0
Surf's Up (2007)|3.1666666666666665
Two Night Stand (2014)|2.625
Bobby Jones, Stroke of Genius (2004)|3.8333333333333335
Aristocats, The (1970)|3.4555555555555557
Garden State (2004)|3.7395833333333335
Pathology (2008)|3.4
Red Corner (1997)|3.0
Princess (Prinsessa) (2010)|2.5
Batman v Superman: Dawn of Justice (2016)|2.5294117647058822
Mercury Plains (2016)|2.0
Destry Rides Again (1939)|3.8333333333333335
After the Thin Man (1936)|3.0
Accidental Tourist, The (1988)|3.6
Wicker Man, The (1973)|3.9285714285714284
Taxi 4 (2007)|2.0
Girl Walks Into a Bar (2011)|4.75
Not Without My Daughter (1991)|2.5
Failure to Launch (2006)|3.4166666666666665
Percy Jackson & the Olympians: The Lightning Thief (2010)|2.6666666666666665
Until the End of the World (Bis ans Ende der Welt) (1991)|3.0833333333333335
The Face of an Angel (2015)|3.125
Living in Oblivion (1995)|4.2
800 Bullets (800 Balas) (2002)|1.8333333333333333
Star Wars: Episode I - The Phantom Menace (1999)|3.1134751773049647
Bait (2000)|2.3333333333333335
Anna Karenina (1935)|4.25
Extreme Days (2001)|2.0
Apt Pupil (1998)|3.5
Mom's Night Out (2014)|2.75
Hector and the Search for Happiness (2014)|3.375
Stigmata (1999)|2.9583333333333335
Nightmare on Elm Street 5: The Dream Child, A (1989)|2.65
Loverboy (1989)|3.5
Kid, The (1921)|3.7857142857142856
Last Winter, The (2006)|3.5
